run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
0,S01_oil,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_baseline_00001_.png,S01_oil_s42_baseline_00001_.png,,,,1024,1760,78.2037,12.4108,86.59,0.1144,#ccc0ab,8.4976,12.6229,284.02,0.3175,#121829,0.9065,67.3595,5.5454,6,0.385,70.2555,8.231,14.1607,283.07,0.3051,#10182a,13.5102,3.9589,22.37,0.08,#292121,33.6829,58.3043,37.17,0.0278,#962419,42.4443,74.2144,303.08,0.005,#6350cc,58.6205,45.7732,72.26,0.0351,#b8823f,75.5905,25.6411,78.49,0.019,#d4b68c
1,S01_oil,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_1_pos_00001_.png,S01_oil_s42_Block_1_pos_00001_.png,,,,1024,1760,82.6683,5.4214,123.94,0.1377,#cccfc5,8.9484,13.131,283.53,0.3272,#12192a,0.897,72.9693,7.1641,5,0.4073,64.385,8.3168,13.2833,283.6,0.3497,#111829,26.9092,46.7814,32.63,0.0199,#791d1b,43.7766,73.6276,301.06,0.0057,#5f56d2,44.4314,77.6684,37.14,0.0162,#cb261d,60.4323,45.0773,77.07,0.0576,#b88943,81.2861,20.6697,85.29,0.0369,#dcc8a4
2,S01_oil,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_1_neg_00001_.png,S01_oil_s42_Block_1_neg_00001_.png,,,,1024,1760,72.1998,20.9591,89.51,0.0852,#c0b08b,7.7662,13.2217,283.48,0.2896,#101728,0.9194,71.8678,12.8689,4,0.3837,69.9494,8.0069,14.2631,283.13,0.2931,#0f172a,17.8164,38.9254,34.34,0.0189,#58100c,41.2649,59.7676,38.8,0.0152,#ae3926,43.3497,78.1134,305.43,0.0051,#6e4ed2,45.1259,8.164,187.45,0.0906,#5b6f6c,79.8748,21.9817,86.53,0.0129,#d8c49d
3,S01_oil,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_6_pos_00001_.png,S01_oil_s42_Block_6_pos_00001_.png,,,,1024,1760,16.223,25.886,67.09,0.0401,#3d2200,2.2995,8.851,23.72,0.2059,#1a0200,0.8962,71.5083,4.1669,6,0.1743,72.5343,1.9214,7.745,22.43,0.1327,#170100,8.866,22.5309,37.26,0.0416,#330d00,24.5751,34.0225,81.97,0.0009,#4d3700,43.3343,74.464,301.57,0.0054,#6054d1,56.177,45.345,164.16,0.0003,#119970,73.4297,1.9297,273.88,0.0004,#b3b4b8
4,S01_oil,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_Block_6_neg_00001_.png,S01_oil_s42_Block_6_neg_00001_.png,,,,1024,1760,71.6648,12.1847,355.65,0.0916,#c5a8b2,7.9918,14.2792,283.09,0.2683,#0f172a,0.6463,59.189,11.702,4,0.4616,104.3873,7.9866,14.2796,283.09,0.4136,#0f172a,42.5298,74.4172,303.01,0.0068,#6350cd,50.1282,118.6669,319.03,0.0006,#c100ff,54.0869,43.3288,164.95,0.0004,#12936d,56.5654,26.6101,350.97,0.0309,#b17790,67.1757,16.0049,306.65,0.048,#aa9fbb
5,S01_oil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_scramble_A_00001_.png,S01_oil_s42_scramble_A_00001_.png,,,,1024,1760,41.3543,5.6398,46.43,0.0685,#6b5f5b,5.7538,5.8237,20.19,0.206,#1c100f,0.9824,53.8967,6.424,5,0.2047,68.8568,4.9413,4.1673,16.75,0.1716,#180e0f,22.8829,37.7577,36.65,0.0304,#641f16,34.7484,16.4121,162.37,0.0332,#385849,42.0421,73.024,303.55,0.0057,#654fc9,42.3664,72.8295,37.05,0.0205,#bf281e,58.838,55.5648,68.27,0.0163,#c47e30
6,S01_oil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s42_scramble_B_00001_.png,S01_oil_s42_scramble_B_00001_.png,,,,1024,1760,70.9402,12.7161,85.88,0.107,#b9ac97,7.7324,12.6221,283.78,0.3077,#111727,0.9172,69.5041,9.7287,5,0.1185,70.5308,7.3675,3.9857,33.01,0.0725,#1c1513,19.0232,37.7674,35.09,0.0189,#5a1510,36.2887,62.1693,38.48,0.015,#a12819,43.6106,74.5165,302.13,0.005,#6354d1,46.1221,43.7546,66.86,0.046,#986128,76.8716,23.7143,75.93,0.017,#d8b994
7,S01_oil,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_baseline_00001_.png,S01_oil_s1337_baseline_00001_.png,,,,1024,1760,78.0939,10.2816,90.42,0.1258,#c9c0ae,8.0848,12.5956,283.96,0.3112,#111728,0.8922,60.6142,4.9549,5,0.3357,60.1347,8.0272,14.2423,283.1,0.3041,#0f172a,24.2055,40.2052,31.58,0.0249,#6c1e1c,38.8108,65.0802,36.72,0.0149,#ad291f,42.4615,74.377,302.96,0.005,#6350cd,59.1912,56.9969,71.63,0.0247,#c2812a,68.6414,22.4118,72.52,0.0315,#c1a281
8,S01_oil,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_1_pos_00001_.png,S01_oil_s1337_Block_1_pos_00001_.png,,,,1024,1760,82.7533,5.2181,121.19,0.1666,#cccfc6,8.7307,13.3501,283.59,0.3199,#12182a,0.8577,66.5893,6.2229,5,0.4761,60.1284,7.9624,13.2113,283.66,0.3551,#101728,23.7307,40.5599,27.29,0.019,#6c1a1f,42.0016,70.1981,37.15,0.0224,#bc2b20,43.4161,73.3397,301.35,0.0057,#6055d0,56.6098,44.6554,80.33,0.054,#a98139,74.5517,13.643,249.17,0.121,#a0bbce
9,S01_oil,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_1_neg_00001_.png,S01_oil_s1337_Block_1_neg_00001_.png,,,,1024,1760,69.0986,24.7718,85.48,0.0856,#bca67c,7.7869,13.3686,283.09,0.2854,#101728,0.928,58.9897,3.7309,6,0.3792,65.2034,7.9994,14.2747,283.11,0.2893,#0f172a,19.4492,35.1113,33.3,0.0254,#591815,34.9914,60.1464,39.22,0.0192,#9b2717,43.4446,78.0698,305.53,0.0051,#6f4ed2,50.5122,33.4332,77.61,0.0456,#947240,66.9892,12.8664,108.02,0.0899,#a5a48d
10,S01_oil,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_6_pos_00001_.png,S01_oil_s1337_Block_6_pos_00001_.png,,,,1024,1760,8.736,14.6171,64.42,0.0479,#271500,1.2613,5.4834,20.92,0.2559,#120000,0.6495,72.1829,6.4666,6,0.1243,76.5285,0.9372,4.0975,19.95,0.1165,#0e0000,17.2355,24.7475,90.13,0.0078,#342900,42.4962,74.352,303.01,0.0066,#6350cd,52.4414,78.4032,287.9,0.0006,#0078ff,58.6148,47.6614,163.35,0.0003,#11a074,73.1202,1.8747,273.06,0.0005,#b2b4b7
11,S01_oil,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_Block_6_neg_00001_.png,S01_oil_s1337_Block_6_neg_00001_.png,,,,1024,1760,71.8269,15.6863,321.63,0.097,#bfa9c2,7.9953,14.2778,283.08,0.2683,#0f172a,0.4623,68.3403,11.0677,5,0.6075,117.1925,7.9895,14.2794,283.09,0.578,#0f172a,42.4373,74.3586,302.93,0.0095,#6350cd,50.1282,118.6669,319.03,0.0008,#c100ff,55.041,44.2326,164.58,0.0005,#12966e,60.6852,18.7329,345.75,0.0295,#af879b,76.3298,1.4743,273.6,0.0007,#bbbcbf
12,S01_oil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_scramble_A_00001_.png,S01_oil_s1337_scramble_A_00001_.png,,,,1024,1760,59.6146,48.9201,60.45,0.0415,#c97e45,8.2095,13.6885,285.0,0.3773,#111729,0.9927,55.7636,9.2161,4,0.2089,79.337,5.358,2.5333,6.14,0.1719,#161011,32.4211,61.9385,303.81,0.0115,#4e3b9f,43.2885,26.4606,136.33,0.0143,#506e47,47.8283,81.8702,34.99,0.0217,#dc2526,61.0748,57.5911,64.28,0.0203,#d18035,61.1216,23.6211,39.26,0.037,#bb877a
13,S01_oil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s1337_scramble_B_00001_.png,S01_oil_s1337_scramble_B_00001_.png,,,,1024,1760,71.9611,11.284,87.62,0.105,#baaf9c,7.9875,12.4338,283.5,0.3155,#111727,0.911,66.2193,9.7158,4,0.345,60.1124,8.0555,14.196,283.01,0.2993,#0f172a,20.899,38.8902,34.49,0.0197,#601813,40.2054,64.5806,37.27,0.0093,#b02e21,43.6586,74.3085,301.6,0.0053,#6155d2,46.108,41.2653,67.83,0.0457,#95622c,74.2748,21.4783,74.99,0.0133,#cfb291
14,S01_oil,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_baseline_00001_.png,S01_oil_s4242145_baseline_00001_.png,,,,1024,1760,77.7245,10.5656,85.6,0.1304,#cabfad,8.1353,12.7208,284.1,0.3062,#111728,0.8874,69.4365,7.7307,5,0.3722,68.1544,8.1049,14.1941,283.16,0.3071,#10172a,10.8157,6.2876,51.71,0.0651,#251b17,32.3378,53.7014,35.0,0.0306,#8f251e,42.5132,74.442,302.97,0.0051,#6350cd,53.8819,38.9243,71.79,0.0498,#a67841,77.5414,25.3114,79.74,0.0145,#d9bb92
15,S01_oil,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_1_pos_00001_.png,S01_oil_s4242145_Block_1_pos_00001_.png,,,,1024,1760,81.0586,3.543,152.27,0.1636,#c4cbc6,8.9643,13.0491,282.27,0.3304,#12192a,0.8623,72.741,7.4389,5,0.418,63.1001,8.0678,13.2429,283.12,0.3601,#101729,29.1884,45.4076,32.2,0.0179,#7f2522,43.1074,76.343,37.52,0.0137,#c5251b,43.5718,73.8424,301.7,0.0056,#6154d1,63.0872,41.6661,78.25,0.0579,#bc914f,80.8088,18.5666,87.64,0.0341,#d8c7a6
16,S01_oil,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_1_neg_00001_.png,S01_oil_s4242145_Block_1_neg_00001_.png,,,,1024,1760,71.5287,19.9505,86.62,0.0812,#bfad8b,7.8875,13.1847,283.24,0.2904,#101728,0.9277,73.3965,11.7067,5,0.3793,69.4974,8.0308,14.2633,283.04,0.2892,#0f172a,18.0755,36.0714,33.76,0.0193,#561410,35.0569,52.0016,39.79,0.0149,#93321f,43.3608,77.9866,305.57,0.0052,#6f4ed1,45.3661,8.4892,192.08,0.0901,#5a706e,81.4272,18.6584,91.22,0.0141,#d7c9a8
17,S01_oil,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_6_pos_00001_.png,S01_oil_s4242145_Block_6_pos_00001_.png,,,,1024,1760,18.6654,27.1084,81.24,0.0865,#3d2a00,6.1728,10.6586,60.58,0.1502,#201000,0.7034,67.6612,3.5221,6,0.1349,72.2713,4.6957,7.9599,60.61,0.0628,#1b0d00,11.3262,20.1357,58.1,0.0721,#311800,27.0387,35.9058,92.66,0.0019,#4b3f01,43.074,74.4236,301.72,0.0067,#6053d0,57.0403,46.1412,163.88,0.0003,#119c71,72.3569,2.1523,274.34,0.0005,#b0b1b5
18,S01_oil,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_Block_6_neg_00001_.png,S01_oil_s4242145_Block_6_neg_00001_.png,,,,1024,1760,66.3612,19.4711,323.04,0.1066,#b499b7,7.9908,14.2783,283.08,0.2682,#0f172a,0.5692,51.0485,12.3258,3,0.5396,104.1107,7.986,14.2776,283.09,0.4697,#0f172a,42.5413,74.4475,303.02,0.0075,#6350cd,50.205,118.3883,319.11,0.0007,#c101ff,54.0387,19.3514,345.9,0.0309,#9e768a,55.8894,45.0546,164.28,0.0004,#12986f,59.0344,29.4015,311.81,0.0699,#9e84b5
19,S01_oil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_scramble_A_00001_.png,S01_oil_s4242145_scramble_A_00001_.png,,,,1024,1760,43.9925,10.6326,32.94,0.0424,#7a635f,5.0977,3.8968,25.19,0.2485,#180f0e,0.9907,56.8323,7.4033,4,0.2179,70.9872,4.0604,1.5219,1.73,0.1801,#110d0e,22.7089,28.1158,309.15,0.0288,#402e57,35.212,37.9708,41.5,0.0377,#843e2c,38.476,70.4975,37.38,0.0208,#b11f17,40.9088,72.5091,302.59,0.006,#5e4dc6,60.8927,53.2236,69.56,0.0173,#c78538
20,S01_oil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S01_oil_s4242145_scramble_B_00001_.png,S01_oil_s4242145_scramble_B_00001_.png,,,,1024,1760,71.1812,11.6857,85.73,0.1131,#b9ad99,7.7895,12.61,283.58,0.3099,#111727,0.9114,67.9902,10.0768,5,0.3445,60.3983,8.0819,14.1609,283.02,0.2998,#0f172a,20.6716,38.7677,33.85,0.0193,#601814,37.9772,63.5087,38.44,0.011,#a82b1b,43.6656,74.5592,302.13,0.0053,#6354d2,45.4325,39.999,67.97,0.0447,#92612d,76.072,22.2942,76.25,0.0175,#d4b794
21,S02_linocut,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_baseline_00001_.png,S02_linocut_s42_baseline_00001_.png,,,,1024,1760,83.4138,8.8727,94.09,0.1235,#d6d0bf,8.0023,14.2749,283.09,0.2691,#0f172a,0.8825,68.719,8.0558,5,0.3059,71.8502,6.7165,2.4677,47.24,0.2208,#181412,28.3625,32.451,43.11,0.0222,#6b3322,41.4755,67.9165,36.58,0.0209,#b82d22,42.4909,74.3179,303.05,0.0053,#6350cd,65.4722,57.3778,73.94,0.0249,#d29238,75.4355,8.3707,213.17,0.0851,#a7bec2
22,S02_linocut,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_1_pos_00001_.png,S02_linocut_s42_Block_1_pos_00001_.png,,,,1024,1760,89.8594,4.4205,96.95,0.2236,#e5e2da,7.5637,11.8816,285.92,0.3813,#121626,0.7884,80.3989,14.2496,5,0.2747,75.7454,3.6305,3.0967,333.53,0.1013,#110b10,36.1194,41.5331,42.62,0.0305,#8a3f29,43.5981,78.8421,40.01,0.0277,#c72712,43.8382,72.213,302.23,0.0064,#6555cf,49.9898,45.4895,96.17,0.0342,#857824,84.0294,14.4978,237.52,0.1734,#b4d7e8
23,S02_linocut,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_1_neg_00001_.png,S02_linocut_s42_Block_1_neg_00001_.png,,,,1024,1760,75.3692,17.6804,97.67,0.1459,#c2ba99,8.2998,14.1799,282.89,0.2747,#10182a,0.907,74.6031,8.0064,5,0.1869,73.1215,7.4105,5.1087,75.71,0.1457,#1b160e,18.9171,36.0088,35.69,0.0412,#581711,42.5609,65.6306,39.5,0.0186,#b73621,43.5148,78.2302,305.66,0.0055,#704ed2,63.0938,51.0172,73.62,0.0266,#c78d3f,82.0136,28.4073,88.21,0.0354,#e1ca97
24,S02_linocut,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_6_pos_00001_.png,S02_linocut_s42_Block_6_pos_00001_.png,,,,1024,1760,9.9508,19.2575,51.65,0.0485,#2f1400,3.163,10.415,27.92,0.1645,#1d0400,0.3746,73.6024,10.0702,4,0.049,76.714,2.0185,7.7365,22.58,0.048,#180200,24.4902,44.7711,300.12,0.0002,#353175,52.4414,78.4032,287.9,0.001,#0078ff,54.2038,72.9051,335.89,0.0001,#d548b6,58.9201,47.8906,163.31,0.0005,#11a174,75.6208,1.6893,274.06,0.0009,#b9babd
25,S02_linocut,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_Block_6_neg_00001_.png,S02_linocut_s42_Block_6_neg_00001_.png,,,,1024,1760,82.5443,12.5077,24.16,0.1261,#e7c6c4,7.9959,14.2782,283.09,0.2683,#0f172a,0.6928,70.4012,10.6687,5,0.4277,110.6414,7.9909,14.2782,283.09,0.3864,#0f172a,42.4176,74.2179,303.05,0.0064,#6350cc,50.4521,117.5169,319.38,0.0005,#c305fe,54.6548,43.9026,164.7,0.0004,#12956d,64.1533,29.5675,4.87,0.0359,#cf8898,78.3921,6.8756,309.53,0.0412,#c6c0cc
26,S02_linocut,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_scramble_A_00001_.png,S02_linocut_s42_scramble_A_00001_.png,,,,1024,1760,66.3244,58.4054,63.0,0.0378,#e38d42,1.7594,2.0323,3.34,0.3468,#0c0506,0.9847,73.6176,5.2266,6,0.3692,87.2136,1.2883,1.3235,349.33,0.3312,#080405,24.624,47.5655,36.05,0.038,#721812,40.3594,60.2525,297.62,0.009,#5154b7,49.5078,88.5371,39.53,0.0185,#e42815,65.5318,60.9199,64.64,0.0191,#e18b3a,74.9059,11.0355,15.59,0.0103,#ceb2b3
27,S02_linocut,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s42_scramble_B_00001_.png,S02_linocut_s42_scramble_B_00001_.png,,,,1024,1760,75.0197,11.8668,99.67,0.1214,#beb9a3,6.5739,2.3474,49.17,0.1385,#181412,0.9051,79.7279,8.9717,5,0.1744,72.9129,4.7987,1.9166,34.47,0.1281,#140f0e,18.377,37.0444,34.96,0.0219,#58140f,40.6956,73.5025,38.39,0.014,#ba2316,43.7417,74.8295,302.21,0.0055,#6354d2,55.4654,56.414,68.91,0.0464,#ba7624,84.5266,17.8303,79.59,0.0136,#e6d0b2
28,S02_linocut,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_baseline_00001_.png,S02_linocut_s1337_baseline_00001_.png,,,,1024,1760,83.1735,8.3536,95.97,0.1283,#d4cfc0,8.1218,14.1985,282.92,0.272,#0f172a,0.8891,64.4181,8.4656,5,0.2572,72.5223,6.732,1.8069,36.95,0.2148,#181413,28.7585,44.477,32.52,0.026,#7c2521,42.6213,74.3292,303.26,0.0051,#6550cd,43.0906,70.5319,36.36,0.0243,#c02d23,64.7703,51.2325,76.34,0.0216,#c99342,71.15,21.4988,80.1,0.0425,#c3ab88
29,S02_linocut,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_1_pos_00001_.png,S02_linocut_s1337_Block_1_pos_00001_.png,,,,1024,1760,89.7255,2.9819,94.7,0.1753,#e4e1dc,7.9914,12.0366,286.17,0.3921,#131727,0.8179,80.1255,14.169,5,0.243,67.5761,3.9939,2.5379,322.03,0.0905,#110d11,40.169,70.114,35.37,0.0393,#b7231f,42.1664,44.8695,288.98,0.0431,#4a5faa,72.2221,57.1652,85.05,0.0438,#d6ab44,77.4344,22.4927,79.81,0.0386,#d6bb97,84.1194,14.5306,238.08,0.1525,#b4d7e9
30,S02_linocut,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_1_neg_00001_.png,S02_linocut_s1337_Block_1_neg_00001_.png,,,,1024,1760,74.7018,17.7502,96.21,0.1514,#c1b897,8.1359,14.252,282.98,0.2709,#0f172a,0.8847,71.0844,13.6114,4,0.4611,73.0243,7.9613,4.9721,79.45,0.1562,#1b1710,8.0717,14.2604,283.03,0.3049,#0f172a,19.0098,33.8226,33.23,0.0313,#571915,42.3152,66.5144,38.9,0.0226,#b83421,43.3658,77.9964,305.46,0.0055,#6e4ed2,79.0456,28.5313,83.53,0.0283,#ddc08f
31,S02_linocut,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_6_pos_00001_.png,S02_linocut_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9912,14.2798,283.09,0.2682,#0f172a,1.6015,7.1364,20.51,0.3107,#160000,0.7329,70.1523,2.3292,6,0.2475,71.9202,1.3884,6.2295,19.94,0.2376,#140000,11.5605,21.5245,54.16,0.0099,#341700,28.3745,37.3307,86.69,0.0031,#544001,43.3259,74.3147,301.93,0.0065,#6153d1,56.0858,45.5441,163.57,0.0003,#13996f,71.5407,2.3945,274.3,0.0005,#adafb4
32,S02_linocut,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_Block_6_neg_00001_.png,S02_linocut_s1337_Block_6_neg_00001_.png,,,,1024,1760,80.2215,15.8475,335.01,0.2231,#ddbed4,7.996,14.2782,283.09,0.2683,#0f172a,0.6431,66.091,11.6687,5,0.4814,104.3929,7.9948,14.274,283.08,0.4157,#0f172a,42.4228,74.5494,302.72,0.0068,#6250cd,50.1282,118.6669,319.03,0.0006,#c100ff,66.1255,45.9721,349.49,0.0433,#e680b1,66.7787,22.2225,336.86,0.0657,#c096b3,74.0858,23.0265,9.23,0.0572,#e1a7b0
33,S02_linocut,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_scramble_A_00001_.png,S02_linocut_s1337_scramble_A_00001_.png,,,,1024,1760,71.0146,47.6914,63.62,0.0752,#e79e60,1.8856,1.1619,51.88,0.3681,#0a0605,0.9683,85.9354,8.3101,6,0.4117,84.341,1.4637,0.4917,51.35,0.3622,#070504,26.9078,44.9513,48.14,0.0495,#70290b,35.0782,62.267,301.12,0.0118,#4c44a9,43.8009,84.8327,38.67,0.0422,#ce140e,71.9884,38.7094,92.76,0.0157,#c5af69,87.3991,3.9649,346.05,0.0164,#e2d9dd
34,S02_linocut,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s1337_scramble_B_00001_.png,S02_linocut_s1337_scramble_B_00001_.png,,,,1024,1760,74.8855,9.0934,107.36,0.1131,#bab9a8,8.1569,14.0391,282.7,0.2785,#10172a,0.9132,77.999,8.5294,5,0.1794,72.5389,5.3689,1.9466,39.25,0.1358,#151110,18.669,35.6676,31.64,0.0249,#581514,42.469,69.6177,37.41,0.0189,#bc2e21,43.6624,74.4854,302.06,0.0052,#6354d2,58.6415,52.711,71.49,0.0436,#be8032,83.3679,15.2583,74.11,0.02,#e3ccb4
35,S02_linocut,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_baseline_00001_.png,S02_linocut_s4242145_baseline_00001_.png,,,,1024,1760,82.9053,10.6943,94.3,0.1341,#d5cebb,7.2215,2.6837,50.19,0.2072,#1a1513,0.8866,72.7393,6.6907,5,0.3099,72.305,5.9861,1.9787,54.11,0.2104,#161311,20.9596,26.8201,39.94,0.0209,#53251a,38.15,61.5451,36.28,0.0276,#a82c21,42.4642,74.2837,303.05,0.0053,#6350cd,67.1623,13.8521,225.44,0.0995,#85a9b5,78.7254,27.1699,83.52,0.0211,#dbbf91
36,S02_linocut,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_1_pos_00001_.png,S02_linocut_s4242145_Block_1_pos_00001_.png,,,,1024,1760,85.5439,7.34,88.1,0.1848,#dcd5c8,7.7018,12.7398,284.57,0.3959,#111627,0.8602,79.6603,8.116,5,0.6157,68.928,7.3222,12.9492,284.14,0.4504,#101627,25.3624,32.632,36.3,0.0199,#662a20,40.586,66.8444,298.87,0.008,#5152c1,43.6161,79.3802,37.82,0.0194,#c92018,72.074,58.5816,84.77,0.0245,#d7ab41,86.9825,10.4523,243.96,0.1653,#c7ddeb
37,S02_linocut,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_1_neg_00001_.png,S02_linocut_s4242145_Block_1_neg_00001_.png,,,,1024,1760,76.2321,21.2593,86.29,0.0998,#ceba95,8.124,14.1732,283.04,0.2731,#0f172a,0.9311,77.2004,9.1014,5,0.3252,64.4849,8.0692,14.2226,283.13,0.2918,#0f172a,16.929,25.9227,36.54,0.0334,#491c15,41.652,65.5683,38.94,0.0164,#b53320,43.4636,78.2955,305.86,0.0051,#704ed2,59.9348,40.7497,74.87,0.0247,#b6884b,85.2696,13.8106,88.36,0.0156,#e1d4bb
38,S02_linocut,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S02_linocut_s4242145_Block_6_pos_00001_.png,S02_linocut_s4242145_Block_6_pos_00001_.png,,,,1024,1760,22.838,31.977,83.22,0.1076,#473300,7.9876,14.2718,283.1,0.2684,#0f172a,0.7022,67.0065,2.9837,6,0.1123,72.3352,6.2794,10.4952,61.07,0.0404,#201101,15.1783,25.2498,63.12,0.0719,#3c1f00,32.0396,40.4991,92.53,0.0027,#594b00,43.3178,74.4582,301.72,0.0069,#6054d1,57.1294,46.2428,163.85,0.0003,#119c71,73.2859,2.123,274.68,0.0004,#b2b4b8
